Ticks;offsetTime;GPSLong;GPSLat;GPSDate;GPSTime;GPSheightMSL;GPShDOP;GPSpDOP;GPSsAcc;GPSnumGPS;GPSnumGLNAS;GPSnumSV
306583222;26.377;89.379.240;557.545.004;20181122;100607;39.457;0,050694444;01:36;09:02;10;6;16
306928032;26.453;89.379.242;557.545;20181122;100607;39.442;0,050694444;01:36;09:18;10;6;16
307153065;26.503;89.379.242;557.545;20181122;100607;39.442;0,050694444;01:36;09:18;10;6;16
307323714;26.541;89.379.242;557.545;20181122;100607;39.442;0,050694444;01:36;09:18;10;6;16
307483384;26.577;89.379.242;557.545;20181122;100607;39.442;0,050694444;01:36;09:18;10;6;16
307828051;26.653;89.379.247;557.544.992;20181122;100608;39.367;0,046527778;01:02;09:16;11;6;17
308053101;26.703;89.379.247;557.544.992;20181122;100608;39.367;0,046527778;01:02;09:16;11;6;17
308223746;26.741;89.379.247;557.544.992;20181122;100608;39.367;0,046527778;01:02;09:16;11;6;17
308383316;26.777;89.379.247;557.544.992;20181122;100608;39.367;0,046527778;01:02;09:16;11;6;17
308728031;26.853;89.379.263;557.544.981;20181122;100608;39.381;00:07;01:27;09:18;10;7;17
308953062;26.903;89.379.263;557.544.981;20181122;100608;39.381;00:07;01:27;09:18;10;7;17
309123757;26.941;89.379.263;557.544.981;20181122;100608;39.381;00:07;01:27;09:18;10;7;17
309283330;26.977;89.379.263;557.544.981;20181122;100608;39.381;00:07;01:27;09:18;10;7;17
309628085;27.053;89.379.282;557.544.962;20181122;100608;39.394;0,049305556;01:34;09:02;10;7;17
309853063;27.103;89.379.282;557.544.962;20181122;100608;39.394;0,049305556;01:34;09:02;10;7;17
310024132;27.141;89.379.282;557.544.962;20181122;100608;39.394;0,049305556;01:34;09:02;10;7;17
310183370;27.177;89.379.282;557.544.962;20181122;100608;39.394;0,049305556;01:34;09:02;10;7;17
310528020;27.253;89.379.311;55.754.494;20181122;100608;39.396;0,057638889;01:58;09:22;9;7;16
310753046;27.303;89.379.311;55.754.494;20181122;100608;39.396;0,057638889;01:58;09:22;9;7;16
310923757;27.341;89.379.311;55.754.494;20181122;100608;39.396;0,057638889;01:58;09:22;9;7;16
311083388;27.377;89.379.311;55.754.494;20181122;100608;39.396;0,057638889;01:58;09:22;9;7;16
311428058;27.453;89.379.336;557.544.911;20181122;100608;39:35:00;0,049305556;01:34;09:24;10;7;17
311653100;27.503;89.379.336;557.544.911;20181122;100608;39:35:00;0,049305556;01:34;09:24;10;7;17
311823719;27.541;89.379.336;557.544.911;20181122;100608;39:35:00;0,049305556;01:34;09:24;10;7;17
311983324;27.577;89.379.336;557.544.911;20181122;100608;39:35:00;0,049305556;01:34;09:24;10;7;17
312161531;27.616;89.379.367;557.544.875;20181122;100609;39.324;0,049305556;01:35;09:03;10;6;16
312328095;27.653;89.379.367;557.544.875;20181122;100609;39.324;0,049305556;01:35;09:03;10;6;16
312553068;27.703;89.379.367;557.544.875;20181122;100609;39.324;0,049305556;01:35;09:03;10;6;16
312723735;27.741;89.379.367;557.544.875;20181122;100609;39.324;0,049305556;01:35;09:03;10;6;16
312883432;27.777;89.379.367;557.544.875;20181122;100609;39.324;0,049305556;01:35;09:03;10;6;16
313228055;27.853;89.379.406;557.544.839;20181122;100609;39:37:00;0,049305556;01:35;09:32;10;6;16
313453101;27.903;89.379.406;557.544.839;20181122;100609;39:37:00;0,049305556;01:35;09:32;10;6;16
313633719;27.943;89.379.406;557.544.839;20181122;100609;39:37:00;0,049305556;01:35;09:32;10;6;16
313784800;27.977;89.379.406;557.544.839;20181122;100609;39:37:00;0,049305556;01:35;09:32;10;6;16
314128045;28.053;89.379.427;557.544.812;20181122;100609;39.157;0,049305556;01:34;09:34;10;7;17
314353093;28.103;89.379.427;557.544.812;20181122;100609;39.157;0,049305556;01:34;09:34;10;7;17
314533694;28.143;89.379.427;557.544.812;20181122;100609;39.157;0,049305556;01:34;09:34;10;7;17
314685087;28.177;89.379.427;557.544.812;20181122;100609;39.157;0,049305556;01:34;09:34;10;7;17
315028030;28.253;89.379.452;557.544.786;20181122;100609;39.127;00:59;01:09;09:37;12;8;20
315253073;28.303;89.379.452;557.544.786;20181122;100609;39.127;00:59;01:09;09:37;12;8;20
315434062;28.343;89.379.452;557.544.786;20181122;100609;39.127;00:59;01:09;09:37;12;8;20
315585755;28.377;89.379.452;557.544.786;20181122;100609;39.127;00:59;01:09;09:37;12;8;20
315928019;28.453;89.379.475;557.544.772;20181122;100609;39.133;0,047222222;01:25;09:04;11;7;18
316153071;28.503;89.379.475;557.544.772;20181122;100609;39.133;0,047222222;01:25;09:04;11;7;18
316333693;28.543;89.379.475;557.544.772;20181122;100609;39.133;0,047222222;01:25;09:04;11;7;18
316484944;28.577;89.379.475;557.544.772;20181122;100609;39.133;0,047222222;01:25;09:04;11;7;18
316828055;28.653;89.379.487;557.544.767;20181122;100610;39.203;00:08;01:56;09:41;9;8;17
317053095;28.703;89.379.487;557.544.767;20181122;100610;39.203;00:08;01:56;09:41;9;8;17
317233648;28.743;89.379.487;557.544.767;20181122;100610;39.203;00:08;01:56;09:41;9;8;17
317384973;28.777;89.379.487;557.544.767;20181122;100610;39.203;00:08;01:56;09:41;9;8;17
317728121;28.853;89.379.492;557.544.769;20181122;100610;39.235;0,045833333;01:24;09:04;11;8;19
317953064;28.903;89.379.492;557.544.769;20181122;100610;39.235;0,045833333;01:24;09:04;11;8;19
318133667;28.943;89.379.492;557.544.769;20181122;100610;39.235;0,045833333;01:24;09:04;11;8;19
318284767;28.977;89.379.492;557.544.769;20181122;100610;39.235;0,045833333;01:24;09:04;11;8;19
318628110;29.053;89.379.499;55.754.477;20181122;100610;39.295;0,056944444;01:57;09:41;8;8;16
318853057;29.103;89.379.499;55.754.477;20181122;100610;39.295;0,056944444;01:57;09:41;8;8;16
319033623;29.143;89.379.499;55.754.477;20181122;100610;39.295;0,056944444;01:57;09:41;8;8;16
319184978;29.177;89.379.499;55.754.477;20181122;100610;39.295;0,056944444;01:57;09:41;8;8;16
319528014;29.253;89.379.504;557.544.774;20181122;100610;39.356;00:08;01:52;09:43;9;8;17
319753027;29.303;89.379.504;557.544.774;20181122;100610;39.356;00:08;01:52;09:43;9;8;17
319946312;29.346;89.379.504;557.544.774;20181122;100610;39.356;00:08;01:52;09:43;9;8;17
320119888;29.385;89.379.504;557.544.774;20181122;100610;39.356;00:08;01:52;09:43;9;8;17
320428029;29.453;89.379.509;557.544.779;20181122;100610;39.393;0,054861111;01:49;09:43;10;8;18
320653067;29.503;89.379.509;557.544.779;20181122;100610;39.393;0,054861111;01:49;09:43;10;8;18
320846618;29.546;89.379.509;557.544.779;20181122;100610;39.393;0,054861111;01:49;09:43;10;8;18
321070587;29.596;89.379.509;557.544.779;20181122;100610;39.393;0,054861111;01:49;09:43;10;8;18
321328024;29.653;89.379.515;557.544.782;20181122;100611;39.356;00:07;01:33;09:44;9;8;17
321553101;29.703;89.379.515;557.544.782;20181122;100611;39.356;00:07;01:33;09:44;9;8;17
321746284;29.746;89.379.515;557.544.782;20181122;100611;39.356;00:07;01:33;09:44;9;8;17
321970592;29.796;89.379.515;557.544.782;20181122;100611;39.356;00:07;01:33;09:44;9;8;17
322228017;29.853;89.379.525;557.544.778;20181122;100611;39.312;0,047222222;01:28;09:44;10;8;18
322453053;29.903;89.379.525;557.544.778;20181122;100611;39.312;0,047222222;01:28;09:44;10;8;18
322646321;29.946;89.379.525;557.544.778;20181122;100611;39.312;0,047222222;01:28;09:44;10;8;18
322848855;29.991;89.379.549;557.544.761;20181122;100611;39.156;0,043055556;01:12;09:42;11;8;19
323128110;30.053;89.379.549;557.544.761;20181122;100611;39.156;0,043055556;01:12;09:42;11;8;19
323353079;30.103;89.379.549;557.544.761;20181122;100611;39.156;0,043055556;01:12;09:42;11;8;19
323546278;30.146;89.379.549;557.544.761;20181122;100611;39.156;0,043055556;01:12;09:42;11;8;19
323770611;30.196;89.379.549;557.544.761;20181122;100611;39.156;0,043055556;01:12;09:42;11;8;19
324028104;30.253;89.379.590;557.544.741;20181122;100611;39.129;0,044444444;01:17;09:43;10;8;18
324253069;30.303;89.379.590;557.544.741;20181122;100611;39.129;0,044444444;01:17;09:43;10;8;18
324456270;30.348;89.379.590;557.544.741;20181122;100611;39.129;0,044444444;01:17;09:43;10;8;18
324619721;30.385;89.379.590;557.544.741;20181122;100611;39.129;0,044444444;01:17;09:43;10;8;18
324928042;30.453;89.379.629;557.544.709;20181122;100611;39.047;0,04375;01:13;09:43;11;7;18
325153057;30.503;89.379.629;557.544.709;20181122;100611;39.047;0,04375;01:13;09:43;11;7;18
325356295;30.548;89.379.629;557.544.709;20181122;100611;39.047;0,04375;01:13;09:43;11;7;18
325570621;30.596;89.379.629;557.544.709;20181122;100611;39.047;0,04375;01:13;09:43;11;7;18
325828054;30.653;89.379.676;557.544.679;20181122;100612;39.041;0,043055556;01:12;09:43;11;8;19
326053091;30.703;89.379.676;557.544.679;20181122;100612;39.041;0,043055556;01:12;09:43;11;8;19
326256858;30.749;89.379.676;557.544.679;20181122;100612;39.041;0,043055556;01:12;09:43;11;8;19
326470517;30.796;89.379.676;557.544.679;20181122;100612;39.041;0,043055556;01:12;09:43;11;8;19
326728015;30.853;89.379.713;557.544.652;20181122;100612;38.985;0,047222222;01:25;09:43;11;7;18
326953080;30.903;89.379.713;557.544.652;20181122;100612;38.985;0,047222222;01:25;09:43;11;7;18
327156281;30.948;89.379.713;557.544.652;20181122;100612;38.985;0,047222222;01:25;09:43;11;7;18
327370525;30.996;89.379.713;557.544.652;20181122;100612;38.985;0,047222222;01:25;09:43;11;7;18
327628078;31.053;89.379.744;557.544.639;20181122;100612;39.011;0,047916667;01:29;09:43;11;6;17
327853107;31.103;89.379.744;557.544.639;20181122;100612;39.011;0,047916667;01:29;09:43;11;6;17
328056314;31.148;89.379.744;557.544.639;20181122;100612;39.011;0,047916667;01:29;09:43;11;6;17
328270519;31.196;89.379.744;557.544.639;20181122;100612;39.011;0,047916667;01:29;09:43;11;6;17
328528135;31.253;89.379.761;55.754.463;20181122;100612;39.003;0,047222222;01:17;09:04;10;6;16
328753081;31.303;89.379.761;55.754.463;20181122;100612;39.003;0,047222222;01:17;09:04;10;6;16
328956364;31.348;89.379.761;55.754.463;20181122;100612;39.003;0,047222222;01:17;09:04;10;6;16
329119735;31.385;89.379.761;55.754.463;20181122;100612;39.003;0,047222222;01:17;09:04;10;6;16
329428033;31.453;89.379.774;557.544.626;20181122;100612;39.023;0,054166667;01:39;09:39;9;6;15
329653056;31.503;89.379.774;557.544.626;20181122;100612;39.023;0,054166667;01:39;09:39;9;6;15
329856310;31.548;89.379.774;557.544.626;20181122;100612;39.023;0,054166667;01:39;09:39;9;6;15
330070734;31.596;89.379.774;557.544.626;20181122;100612;39.023;0,054166667;01:39;09:39;9;6;15
330328014;31.653;89.379.783;557.544.625;20181122;100613;38.961;0,045138889;01:17;09:37;11;7;18
330553114;31.703;89.379.783;557.544.625;20181122;100613;38.961;0,045138889;01:17;09:37;11;7;18
330756251;31.748;89.379.783;557.544.625;20181122;100613;38.961;0,045138889;01:17;09:37;11;7;18
330970647;31.796;89.379.783;557.544.625;20181122;100613;38.961;0,045138889;01:17;09:37;11;7;18
331228027;31.853;89.379.800;55.754.462;20181122;100613;39.018;0,054861111;01:03;09:32;8;7;15
331453036;31.903;89.379.800;55.754.462;20181122;100613;39.018;0,054861111;01:03;09:32;8;7;15
331656286;31.948;89.379.800;55.754.462;20181122;100613;39.018;0,054861111;01:03;09:32;8;7;15
331870619;31.996;89.379.800;55.754.462;20181122;100613;39.018;0,054861111;01:03;09:32;8;7;15
332128102;32.053;89.379.817;557.544.612;20181122;100613;39.001;0,054861111;01:34;09:31;9;6;15
332353094;32.103;89.379.817;557.544.612;20181122;100613;39.001;0,054861111;01:34;09:31;9;6;15
332556320;32.148;89.379.817;557.544.612;20181122;100613;39.001;0,054861111;01:34;09:31;9;6;15
332770626;32.196;89.379.817;557.544.612;20181122;100613;39.001;0,054861111;01:34;09:31;9;6;15
333028105;32.253;89.379.834;5.575.446;20181122;100613;38.967;0,045138889;01:17;09:28;11;7;18
333253049;32.303;89.379.834;5.575.446;20181122;100613;38.967;0,045138889;01:17;09:28;11;7;18
333456274;32.348;89.379.834;5.575.446;20181122;100613;38.967;0,045138889;01:17;09:28;11;7;18
333619728;32.385;89.379.834;5.575.446;20181122;100613;38.967;0,045138889;01:17;09:28;11;7;18
333928079;32.453;89.379.855;557.544.582;20181122;100613;38.906;0,045138889;01:17;09:24;11;7;18
334153075;32.503;89.379.855;557.544.582;20181122;100613;38.906;0,045138889;01:17;09:24;11;7;18
334368751;32.551;89.379.855;557.544.582;20181122;100613;38.906;0,045138889;01:17;09:24;11;7;18
334570640;32.596;89.379.855;557.544.582;20181122;100613;38.906;0,045138889;01:17;09:24;11;7;18
334828049;32.653;89.379.876;557.544.569;20181122;100614;38.799;0,045138889;01:17;09:22;11;7;18
335053035;32.703;89.379.876;557.544.569;20181122;100614;38.799;0,045138889;01:17;09:22;11;7;18
335268766;32.751;89.379.876;557.544.569;20181122;100614;38.799;0,045138889;01:17;09:22;11;7;18
335470671;32.796;89.379.876;557.544.569;20181122;100614;38.799;0,045138889;01:17;09:22;11;7;18
335728047;32.853;89.379.898;557.544.554;20181122;100614;38.759;0,046527778;01:18;09:02;10;7;17
335953048;32.903;89.379.898;557.544.554;20181122;100614;38.759;0,046527778;01:18;09:02;10;7;17
336168905;32.951;89.379.898;557.544.554;20181122;100614;38.759;0,046527778;01:18;09:02;10;7;17
336370745;32.996;89.379.898;557.544.554;20181122;100614;38.759;0,046527778;01:18;09:02;10;7;17
336628093;33.053;89.379.931;557.544.532;20181122;100614;38.698;00:07;01:25;09:17;10;5;15
336853049;33.103;89.379.931;557.544.532;20181122;100614;38.698;00:07;01:25;09:17;10;5;15
337068743;33.151;89.379.931;557.544.532;20181122;100614;38.698;00:07;01:25;09:17;10;5;15
337270662;33.196;89.379.931;557.544.532;20181122;100614;38.698;00:07;01:25;09:17;10;5;15
337528047;33.253;89.379.961;557.544.513;20181122;100614;38.688;0,049305556;01:21;09:17;10;6;16
337753076;33.303;89.379.961;557.544.513;20181122;100614;38.688;0,049305556;01:21;09:17;10;6;16
337968832;33.351;89.379.961;557.544.513;20181122;100614;38.688;0,049305556;01:21;09:17;10;6;16
338119863;33.385;89.379.961;557.544.513;20181122;100614;38.688;0,049305556;01:21;09:17;10;6;16
338428021;33.453;89.379.991;557.544.499;20181122;100614;38.726;0,045833333;01:18;09:16;11;6;17
338653068;33.503;89.379.991;557.544.499;20181122;100614;38.726;0,045833333;01:18;09:16;11;6;17
338868795;33.551;89.379.991;557.544.499;20181122;100614;38.726;0,045833333;01:18;09:16;11;6;17
339070612;33.596;89.379.991;557.544.499;20181122;100614;38.726;0,045833333;01:18;09:16;11;6;17
339328050;33.653;89.380.004;557.544.489;20181122;100615;38.71;0,04375;01:13;09:15;11;7;18
339553094;33.703;89.380.004;557.544.489;20181122;100615;38.71;0,04375;01:13;09:15;11;7;18
339768732;33.751;89.380.004;557.544.489;20181122;100615;38.71;0,04375;01:13;09:15;11;7;18
339970611;33.796;89.380.004;557.544.489;20181122;100615;38.71;0,04375;01:13;09:15;11;7;18
340228025;33.853;89.380.010;557.544.485;20181122;100615;38.74;0,042361111;01:11;09:15;11;8;19
340453113;33.903;89.380.010;557.544.485;20181122;100615;38.74;0,042361111;01:11;09:15;11;8;19
340668804;33.951;89.380.010;557.544.485;20181122;100615;38.74;0,042361111;01:11;09:15;11;8;19
340870630;33.996;89.380.010;557.544.485;20181122;100615;38.74;0,042361111;01:11;09:15;11;8;19
341128066;34.053;89.380.011;557.544.484;20181122;100615;38.766;0,042361111;01:11;09:12;11;8;19
341353031;34.103;89.380.011;557.544.484;20181122;100615;38.766;0,042361111;01:11;09:12;11;8;19
341568802;34.151;89.380.011;557.544.484;20181122;100615;38.766;0,042361111;01:11;09:12;11;8;19
341770805;34.196;89.380.011;557.544.484;20181122;100615;38.766;0,042361111;01:11;09:12;11;8;19
342028082;34.253;89.380.008;557.544.484;20181122;100615;38.726;0,043055556;01:12;09:01;11;8;19
342253090;34.303;89.380.008;557.544.484;20181122;100615;38.726;0,043055556;01:12;09:01;11;8;19
342478077;34.353;89.380.008;557.544.484;20181122;100615;38.726;0,043055556;01:12;09:01;11;8;19
342670607;34.396;89.380.008;557.544.484;20181122;100615;38.726;0,043055556;01:12;09:01;11;8;19
342928043;34.453;89.380.003;557.544.487;20181122;100615;38.686;0,047222222;01:25;09:09;11;7;18
343153094;34.503;89.380.003;557.544.487;20181122;100615;38.686;0,047222222;01:25;09:09;11;7;18
343378084;34.553;89.380.003;557.544.487;20181122;100615;38.686;0,047222222;01:25;09:09;11;7;18
343570622;34.596;89.380.003;557.544.487;20181122;100615;38.686;0,047222222;01:25;09:09;11;7;18
343828118;34.653;89.380.004;557.544.491;20181122;100616;38.686;0,052083333;01:03;09:08;10;5;15
344053061;34.703;89.380.004;557.544.491;20181122;100616;38.686;0,052083333;01:03;09:08;10;5;15
344278091;34.753;89.380.004;557.544.491;20181122;100616;38.686;0,052083333;01:03;09:08;10;5;15
344470589;34.796;89.380.004;557.544.491;20181122;100616;38.686;0,052083333;01:03;09:08;10;5;15
344728066;34.853;89.379.999;557.544.497;20181122;100616;38.651;0,049305556;01:26;09:08;10;6;16
344953069;34.903;89.379.999;557.544.497;20181122;100616;38.651;0,049305556;01:26;09:08;10;6;16
345178059;34.953;89.379.999;557.544.497;20181122;100616;38.651;0,049305556;01:26;09:08;10;6;16
345370513;34.996;89.379.999;557.544.497;20181122;100616;38.651;0,049305556;01:26;09:08;10;6;16
345628076;35.053;89.379.995;557.544.498;20181122;100616;38.634;0,044444444;01:16;09:07;11;7;18
345853007;35.103;89.379.995;557.544.498;20181122;100616;38.634;0,044444444;01:16;09:07;11;7;18
346078051;35.153;89.379.995;557.544.498;20181122;100616;38.634;0,044444444;01:16;09:07;11;7;18
346270631;35.196;89.379.995;557.544.498;20181122;100616;38.634;0,044444444;01:16;09:07;11;7;18
346528042;35.253;89.379.984;557.544.504;20181122;100616;38.592;0,045833333;01:02;09:05;10;7;17
346753065;35.303;89.379.984;557.544.504;20181122;100616;38.592;0,045833333;01:02;09:05;10;7;17
346978038;35.353;89.379.984;557.544.504;20181122;100616;38.592;0,045833333;01:02;09:05;10;7;17
347170646;35.396;89.379.984;557.544.504;20181122;100616;38.592;0,045833333;01:02;09:05;10;7;17
347428069;35.453;89.379.977;557.544.508;20181122;100616;38.601;00:07;01:25;09:05;10;7;17
347653080;35.503;89.379.977;557.544.508;20181122;100616;38.601;00:07;01:25;09:05;10;7;17
347878113;35.553;89.379.977;557.544.508;20181122;100616;38.601;00:07;01:25;09:05;10;7;17
348070612;35.596;89.379.977;557.544.508;20181122;100616;38.601;00:07;01:25;09:05;10;7;17
348328017;35.653;89.379.972;557.544.511;20181122;100617;38.61;0,049305556;01:22;09:05;8;8;16
348553056;35.703;89.379.972;557.544.511;20181122;100617;38.61;0,049305556;01:22;09:05;8;8;16
348778073;35.753;89.379.972;557.544.511;20181122;100617;38.61;0,049305556;01:22;09:05;8;8;16
348970590;35.796;89.379.972;557.544.511;20181122;100617;38.61;0,049305556;01:22;09:05;8;8;16
349228084;35.853;89.379.965;557.544.514;20181122;100617;38.595;0,056944444;01:38;09:05;8;5;13
349453037;35.903;89.379.965;557.544.514;20181122;100617;38.595;0,056944444;01:38;09:05;8;5;13
349678122;35.953;89.379.965;557.544.514;20181122;100617;38.595;0,056944444;01:38;09:05;8;5;13
349858737;35.993;89.379.961;557.544.513;20181122;100617;38.596;0,056944444;01:38;09:06;8;5;13
350128066;36.053;89.379.961;557.544.513;20181122;100617;38.596;0,056944444;01:38;09:06;8;5;13
350353117;36.103;89.379.961;557.544.513;20181122;100617;38.596;0,056944444;01:38;09:06;8;5;13
350578028;36.153;89.379.961;557.544.513;20181122;100617;38.596;0,056944444;01:38;09:06;8;5;13
351482768;36.354;89.379.961;557.544.513;20181122;100617;38.596;0,056944444;01:38;09:06;8;5;13
351670667;36.396;89.379.961;557.544.513;20181122;100617;38.596;0,056944444;01:38;09:06;8;5;13
351928067;36.453;89.379.964;557.544.511;20181122;100617;38.638;0,047222222;01:22;09:06;10;7;17
352153115;36.503;89.379.964;557.544.511;20181122;100617;38.638;0,047222222;01:22;09:06;10;7;17
352378126;36.553;89.379.964;557.544.511;20181122;100617;38.638;0,047222222;01:22;09:06;10;7;17
353282876;36.754;89.379.964;557.544.511;20181122;100617;38.638;0,047222222;01:22;09:06;10;7;17
353459342;36.793;89.379.974;557.544.507;20181122;100618;38.694;0,045833333;01:21;09:05;10;8;18
353728058;36.853;89.379.974;557.544.507;20181122;100618;38.694;0,045833333;01:21;09:05;10;8;18
353953075;36.903;89.379.974;557.544.507;20181122;100618;38.694;0,045833333;01:21;09:05;10;8;18
354178019;36.953;89.379.974;557.544.507;20181122;100618;38.694;0,045833333;01:21;09:05;10;8;18
354370618;36.996;89.379.974;557.544.507;20181122;100618;38.694;0,045833333;01:21;09:05;10;8;18
354628144;37.053;89.379.978;557.544.506;20181122;100618;38.733;0,045833333;01:21;09:05;10;8;18
354853033;37.103;89.379.978;557.544.506;20181122;100618;38.733;0,045833333;01:21;09:05;10;8;18
355078108;37.153;89.379.978;557.544.506;20181122;100618;38.733;0,045833333;01:21;09:05;10;8;18
355270609;37.196;89.379.978;557.544.506;20181122;100618;38.733;0,045833333;01:21;09:05;10;8;18
355528127;37.253;89.379.983;557.544.505;20181122;100618;38.776;0,056944444;01:57;09:05;8;8;16
355753062;37.303;89.379.983;557.544.505;20181122;100618;38.776;0,056944444;01:57;09:05;8;8;16
355978014;37.353;89.379.983;557.544.505;20181122;100618;38.776;0,056944444;01:57;09:05;8;8;16
356170679;37.396;89.379.983;557.544.505;20181122;100618;38.776;0,056944444;01:57;09:05;8;8;16
356428040;37.453;89.379.985;557.544.504;20181122;100618;38.798;0,05625;01:53;09:04;9;8;17
356653101;37.503;89.379.985;557.544.504;20181122;100618;38.798;0,05625;01:53;09:04;9;8;17
356878005;37.553;89.379.985;557.544.504;20181122;100618;38.798;0,05625;01:53;09:04;9;8;17
357070648;37.596;89.379.985;557.544.504;20181122;100618;38.798;0,05625;01:53;09:04;9;8;17
357328051;37.653;89.379.989;557.544.503;20181122;100619;38.818;0,05625;01:53;09:03;9;8;17
357553070;37.703;89.379.989;557.544.503;20181122;100619;38.818;0,05625;01:53;09:03;9;8;17
357778101;37.753;89.379.989;557.544.503;20181122;100619;38.818;0,05625;01:53;09:03;9;8;17
357970597;37.796;89.379.989;557.544.503;20181122;100619;38.818;0,05625;01:53;09:03;9;8;17
358228026;37.853;89.379.991;557.544.503;20181122;100619;38.806;0,05625;01:53;09:03;9;8;17
358453080;37.903;89.379.991;557.544.503;20181122;100619;38.806;0,05625;01:53;09:03;9;8;17
358678101;37.953;89.379.991;557.544.503;20181122;100619;38.806;0,05625;01:53;09:03;9;8;17
358870603;37.996;89.379.991;557.544.503;20181122;100619;38.806;0,05625;01:53;09:03;9;8;17
359128054;38.053;89.379.995;5.575.445;20181122;100619;38.784;0,058333333;01:56;09:03;9;7;16
359353047;38.103;89.379.995;5.575.445;20181122;100619;38.784;0,058333333;01:56;09:03;9;7;16
359578082;38.153;89.379.995;5.575.445;20181122;100619;38.784;0,058333333;01:56;09:03;9;7;16
359770500;38.196;89.380.000;557.544.498;20181122;100619;38.787;0,060416667;0,085416667;09:03;9;6;15
360028136;38.253;89.380.000;557.544.498;20181122;100619;38.787;0,060416667;0,085416667;09:03;9;6;15
360253053;38.303;89.380.000;557.544.498;20181122;100619;38.787;0,060416667;0,085416667;09:03;9;6;15
360478057;38.353;89.380.000;557.544.498;20181122;100619;38.787;0,060416667;0,085416667;09:03;9;6;15
360670590;38.396;89.380.000;557.544.498;20181122;100619;38.787;0,060416667;0,085416667;09:03;9;6;15
360928106;38.453;89.380.001;557.544.496;20181122;100619;38.746;0,058333333;01:56;09:03;9;7;16
361153071;38.503;89.380.001;557.544.496;20181122;100619;38.746;0,058333333;01:56;09:03;9;7;16
361378026;38.553;89.380.001;557.544.496;20181122;100619;38.746;0,058333333;01:56;09:03;9;7;16
361548783;38.591;89.380.002;557.544.493;20181122;100620;38.74;0,061805556;0,086805556;09:03;9;5;14
361828052;38.653;89.380.002;557.544.493;20181122;100620;38.74;0,061805556;0,086805556;09:03;9;5;14
362053084;38.703;89.380.002;557.544.493;20181122;100620;38.74;0,061805556;0,086805556;09:03;9;5;14
362278051;38.753;89.380.002;557.544.493;20181122;100620;38.74;0,061805556;0,086805556;09:03;9;5;14
362470627;38.796;89.380.002;557.544.492;20181122;100620;38.71;0,063888889;0,1;09:04;9;4;13
362728085;38.853;89.380.002;557.544.492;20181122;100620;38.71;0,063888889;0,1;09:04;9;4;13
362953121;38.903;89.380.002;557.544.492;20181122;100620;38.71;0,063888889;0,1;09:04;9;4;13
363178115;38.953;89.380.002;557.544.492;20181122;100620;38.71;0,063888889;0,1;09:04;9;4;13
363370620;38.996;89.380.003;557.544.492;20181122;100620;38.686;0,056944444;0,084027778;09:06;10;2;12
363628067;39.053;89.380.003;557.544.492;20181122;100620;38.686;0,056944444;0,084027778;09:06;10;2;12
363853059;39.103;89.380.003;557.544.492;20181122;100620;38.686;0,056944444;0,084027778;09:06;10;2;12
364078034;39.153;89.380.003;557.544.492;20181122;100620;38.686;0,056944444;0,084027778;09:06;10;2;12
364258785;39.193;89.380.005;557.544.492;20181122;100620;38.727;0,052777778;01:49;09:05;10;2;12
364516524;39.251;89.380.005;557.544.492;20181122;100620;38.727;0,052777778;01:49;09:05;10;2;12
364753034;39.303;89.380.005;557.544.492;20181122;100620;38.727;0,052777778;01:49;09:05;10;2;12
364978062;39.353;89.380.005;557.544.492;20181122;100620;38.727;0,052777778;01:49;09:05;10;2;12
365148841;39.391;89.380.006;557.544.495;20181122;100620;38.888;00:07;01:34;09:03;12;2;14
365428114;39.453;89.380.006;557.544.495;20181122;100620;38.888;00:07;01:34;09:03;12;2;14
365653056;39.503;89.380.006;557.544.495;20181122;100620;38.888;00:07;01:34;09:03;12;2;14
365878069;39.553;89.380.006;557.544.495;20181122;100620;38.888;00:07;01:34;09:03;12;2;14
366070528;39.596;89.380.005;5.575.445;20181122;100621;39.057;0,059722222;01:36;09:04;10;2;12
366328065;39.653;89.380.005;5.575.445;20181122;100621;39.057;0,059722222;01:36;09:04;10;2;12
366553062;39.703;89.380.005;5.575.445;20181122;100621;39.057;0,059722222;01:36;09:04;10;2;12
366778017;39.753;89.380.005;5.575.445;20181122;100621;39.057;0,059722222;01:36;09:04;10;2;12
366948808;39.791;89.380.009;557.544.497;20181122;100621;39.219;0,051388889;01:31;09:04;11;2;13
367228079;39.853;89.380.009;557.544.497;20181122;100621;39.219;0,051388889;01:31;09:04;11;2;13
367453097;39.903;89.380.009;557.544.497;20181122;100621;39.219;0,051388889;01:31;09:04;11;2;13
367678136;39.953;89.380.009;557.544.497;20181122;100621;39.219;0,051388889;01:31;09:04;11;2;13
367870627;39.996;89.380.009;557.544.497;20181122;100621;39.219;0,051388889;01:31;09:04;11;2;13
368128103;40.053;89.380.010;557.544.497;20181122;100621;39.236;0,05;01:31;09:04;10;3;13
368353062;40.103;89.380.010;557.544.497;20181122;100621;39.236;0,05;01:31;09:04;10;3;13
368578145;40.153;89.380.010;557.544.497;20181122;100621;39.236;0,05;01:31;09:04;10;3;13
368770627;40.196;89.380.010;557.544.497;20181122;100621;39.236;0,05;01:31;09:04;10;3;13
369028084;40.253;89.380.011;557.544.496;20181122;100621;39.256;0,049305556;01:25;09:04;11;3;14
