Ticks;offsetTime;GPSLong;GPSLat;GPSDate;GPSTime;GPSheightMSL;GPShDOP;GPSpDOP;GPSsAcc;GPSnumGPS;GPSnumGLNAS;GPSnumSV;GPS-Koord
690328064;111.653;8.938802;55.7539224;20181122;100733;37.744;0,043055556;01:12;0,3375;11;8;19;8.938802,55.7539224
690553058;111.703;8.938802;55.7539224;20181122;100733;37.744;0,043055556;01:12;0,3375;11;8;19;8.938802,55.7539224
690778044;111.753;8.938802;55.7539224;20181122;100733;37.744;0,043055556;01:12;0,3375;11;8;19;8.938802,55.7539224
690970583;111.796;8.938802;55.7539224;20181122;100733;37.744;0,043055556;01:12;0,3375;11;8;19;8.938802,55.7539224
691228033;111.853;8.9388023;55.7539223;20181122;100733;37.812;0,043055556;01:12;0,3375;11;8;19;8.9388023,55.7539223
691453075;111.903;8.9388023;55.7539223;20181122;100733;37.812;0,043055556;01:12;0,3375;11;8;19;8.9388023,55.7539223
691678096;111.953;8.9388023;55.7539223;20181122;100733;37.812;0,043055556;01:12;0,3375;11;8;19;8.9388023,55.7539223
691870630;111.996;8.9388023;55.7539223;20181122;100733;37.812;0,043055556;01:12;0,3375;11;8;19;8.9388023,55.7539223
692128027;112.053;8.9388024;55.7539221;20181122;100733;37.844;0,043055556;01:12;0,336805556;11;8;19;8.9388024,55.7539221
692353090;112.103;8.9388024;55.7539221;20181122;100733;37.844;0,043055556;01:12;0,336805556;11;8;19;8.9388024,55.7539221
692578122;112.153;8.9388024;55.7539221;20181122;100733;37.844;0,043055556;01:12;0,336805556;11;8;19;8.9388024,55.7539221
692770620;112.196;8.9388024;55.7539221;20181122;100733;37.844;0,043055556;01:12;0,336805556;11;8;19;8.9388024,55.7539221
693028028;112.253;8.9388023;55.7539221;20181122;100733;37.933;0,046527778;01:21;0,336111111;10;8;18;8.9388023,55.7539221
693253063;112.303;8.9388023;55.7539221;20181122;100733;37.933;0,046527778;01:21;0,336111111;10;8;18;8.9388023,55.7539221
693478056;112.353;8.9388023;55.7539221;20181122;100733;37.933;0,046527778;01:21;0,336111111;10;8;18;8.9388023,55.7539221
693670587;112.396;8.9388023;55.7539221;20181122;100733;37.933;0,046527778;01:21;0,336111111;10;8;18;8.9388023,55.7539221
693928078;112.453;8.9388024;55.753922;20181122;100733;37.977;0,043055556;01:12;0,335416667;11;8;19;8.9388024,55.753922
694153020;112.503;8.9388024;55.753922;20181122;100733;37.977;0,043055556;01:12;0,335416667;11;8;19;8.9388024,55.753922
694378080;112.553;8.9388024;55.753922;20181122;100733;37.977;0,043055556;01:12;0,335416667;11;8;19;8.9388024,55.753922
694570523;112.596;8.9388024;55.753922;20181122;100733;37.977;0,043055556;01:12;0,335416667;11;8;19;8.9388024,55.753922
694828093;112.653;8.9388022;55.753922;20181122;100734;37.987;0,043055556;01:12;0,335416667;11;8;19;8.9388022,55.753922
695053071;112.703;8.9388022;55.753922;20181122;100734;37.987;0,043055556;01:12;0,335416667;11;8;19;8.9388022,55.753922
695278035;112.753;8.9388022;55.753922;20181122;100734;37.987;0,043055556;01:12;0,335416667;11;8;19;8.9388022,55.753922
695470528;112.796;8.9388021;55.753922;20181122;100734;37.981;0,044444444;01:17;0,335416667;10;8;18;8.9388021,55.753922
695728038;112.853;8.9388021;55.753922;20181122;100734;37.981;0,044444444;01:17;0,335416667;10;8;18;8.9388021,55.753922
695953062;112.903;8.9388021;55.753922;20181122;100734;37.981;0,044444444;01:17;0,335416667;10;8;18;8.9388021,55.753922
696178021;112.953;8.9388021;55.753922;20181122;100734;37.981;0,044444444;01:17;0,335416667;10;8;18;8.9388021,55.753922
696370610;112.996;8.9388021;55.753922;20181122;100734;37.981;0,044444444;01:17;0,335416667;10;8;18;8.9388021,55.753922
696628019;113.053;8.938802;55.7539219;20181122;100734;37.97;0,044444444;01:17;0,335416667;10;8;18;8.938802,55.7539219
696853056;113.103;8.938802;55.7539219;20181122;100734;37.97;0,044444444;01:17;0,335416667;10;8;18;8.938802,55.7539219
697078076;113.153;8.938802;55.7539219;20181122;100734;37.97;0,044444444;01:17;0,335416667;10;8;18;8.938802,55.7539219
697270587;113.196;8.938802;55.7539219;20181122;100734;37.97;0,044444444;01:17;0,335416667;10;8;18;8.938802,55.7539219
697528022;113.253;8.9388019;55.7539219;20181122;100734;37.953;0,044444444;01:17;0,334722222;10;8;18;8.9388019,55.7539219
697753094;113.303;8.9388019;55.7539219;20181122;100734;37.953;0,044444444;01:17;0,334722222;10;8;18;8.9388019,55.7539219
697978078;113.353;8.9388019;55.7539219;20181122;100734;37.953;0,044444444;01:17;0,334722222;10;8;18;8.9388019,55.7539219
698170647;113.396;8.9388019;55.7539219;20181122;100734;37.953;0,044444444;01:17;0,334722222;10;8;18;8.9388019,55.7539219
698428048;113.453;8.9388017;55.7539219;20181122;100734;37.942;0,043055556;01:12;0,334722222;11;8;19;8.9388017,55.7539219
698653053;113.503;8.9388017;55.7539219;20181122;100734;37.942;0,043055556;01:12;0,334722222;11;8;19;8.9388017,55.7539219
698878036;113.553;8.9388017;55.7539219;20181122;100734;37.942;0,043055556;01:12;0,334722222;11;8;19;8.9388017,55.7539219
699070620;113.596;8.9388017;55.7539219;20181122;100734;37.942;0,043055556;01:12;0,334722222;11;8;19;8.9388017,55.7539219
699328108;113.653;8.9388016;55.7539219;20181122;100735;37.923;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.7539219
699553033;113.703;8.9388016;55.7539219;20181122;100735;37.923;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.7539219
699778083;113.753;8.9388016;55.7539219;20181122;100735;37.923;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.7539219
699970623;113.796;8.9388016;55.7539219;20181122;100735;37.923;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.7539219
700228067;113.853;8.9388016;55.753922;20181122;100735;37.913;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.753922
700453057;113.903;8.9388016;55.753922;20181122;100735;37.913;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.753922
700678091;113.953;8.9388016;55.753922;20181122;100735;37.913;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.753922
700870592;113.996;8.9388016;55.753922;20181122;100735;37.913;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.753922
701128081;114.053;8.9388016;55.753922;20181122;100735;37.912;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.753922
701353050;114.103;8.9388016;55.753922;20181122;100735;37.912;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.753922
701578020;114.153;8.9388016;55.753922;20181122;100735;37.912;0,043055556;01:12;0,334722222;11;8;19;8.9388016,55.753922
701736297;114.188;8.9388016;55.753922;20181122;100735;37.907;0,042361111;01:13;0,334722222;11;8;19;8.9388016,55.753922
702028046;114.253;8.9388016;55.753922;20181122;100735;37.907;0,042361111;01:13;0,334722222;11;8;19;8.9388016,55.753922
702253053;114.303;8.9388016;55.753922;20181122;100735;37.907;0,042361111;01:13;0,334722222;11;8;19;8.9388016,55.753922
702478018;114.353;8.9388016;55.753922;20181122;100735;37.907;0,042361111;01:13;0,334722222;11;8;19;8.9388016,55.753922
702670646;114.396;8.9388016;55.753922;20181122;100735;37.907;0,042361111;01:13;0,334722222;11;8;19;8.9388016,55.753922
702928031;114.453;8.9388016;55.7539221;20181122;100735;37.914;00:59;01:01;0,334722222;12;8;20;8.9388016,55.7539221
703153069;114.503;8.9388016;55.7539221;20181122;100735;37.914;00:59;01:01;0,334722222;12;8;20;8.9388016,55.7539221
703378040;114.553;8.9388016;55.7539221;20181122;100735;37.914;00:59;01:01;0,334722222;12;8;20;8.9388016,55.7539221
703570627;114.596;8.9388016;55.7539221;20181122;100735;37.914;00:59;01:01;0,334722222;12;8;20;8.9388016,55.7539221
703828011;114.653;8.9388017;55.7539222;20181122;100736;37.937;00:58;01:02;0,334027778;11;9;20;8.9388017,55.7539222
704053051;114.703;8.9388017;55.7539222;20181122;100736;37.937;00:58;01:02;0,334027778;11;9;20;8.9388017,55.7539222
704278030;114.753;8.9388017;55.7539222;20181122;100736;37.937;00:58;01:02;0,334027778;11;9;20;8.9388017,55.7539222
704470625;114.796;8.9388017;55.7539222;20181122;100736;37.937;00:58;01:02;0,334027778;11;9;20;8.9388017,55.7539222
704728063;114.853;8.9388018;55.7539222;20181122;100736;37.936;00:58;01:02;07:06;11;9;20;8.9388018,55.7539222
704953051;114.903;8.9388018;55.7539222;20181122;100736;37.936;00:58;01:02;07:06;11;9;20;8.9388018,55.7539222
705177999;114.953;8.9388018;55.7539222;20181122;100736;37.936;00:58;01:02;07:06;11;9;20;8.9388018,55.7539222
705370586;114.996;8.9388018;55.7539222;20181122;100736;37.936;00:58;01:02;07:06;11;9;20;8.9388018,55.7539222
705628029;115.053;8.9388018;55.7539222;20181122;100736;37.926;00:59;01:01;07:06;12;8;20;8.9388018,55.7539222
705853046;115.103;8.9388018;55.7539222;20181122;100736;37.926;00:59;01:01;07:06;12;8;20;8.9388018,55.7539222
706078031;115.153;8.9388018;55.7539222;20181122;100736;37.926;00:59;01:01;07:06;12;8;20;8.9388018,55.7539222
706270667;115.196;8.9388018;55.7539222;20181122;100736;37.926;00:59;01:01;07:06;12;8;20;8.9388018,55.7539222
706528026;115.253;8.9388019;55.7539223;20181122;100736;37.913;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539223
706753028;115.303;8.9388019;55.7539223;20181122;100736;37.913;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539223
706978031;115.353;8.9388019;55.7539223;20181122;100736;37.913;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539223
707170580;115.396;8.9388019;55.7539223;20181122;100736;37.913;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539223
707428008;115.453;8.9388019;55.7539224;20181122;100736;37.892;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539224
707653055;115.503;8.9388019;55.7539224;20181122;100736;37.892;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539224
707878089;115.553;8.9388019;55.7539224;20181122;100736;37.892;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539224
708070632;115.596;8.9388019;55.7539224;20181122;100736;37.892;0,043055556;01:12;07:06;11;8;19;8.9388019,55.7539224
708328033;115.653;8.9388019;55.7539224;20181122;100737;37.877;0,044444444;01:17;07:06;10;8;18;8.9388019,55.7539224
708553042;115.703;8.9388019;55.7539224;20181122;100737;37.877;0,044444444;01:17;07:06;10;8;18;8.9388019,55.7539224
708778092;115.753;8.9388019;55.7539224;20181122;100737;37.877;0,044444444;01:17;07:06;10;8;18;8.9388019,55.7539224
708970592;115.796;8.9388019;55.7539224;20181122;100737;37.877;0,044444444;01:17;07:06;10;8;18;8.9388019,55.7539224
709228011;115.853;8.9388019;55.7539225;20181122;100737;37.855;00:07;01:26;07:06;9;8;17;8.9388019,55.7539225
709453082;115.903;8.9388019;55.7539225;20181122;100737;37.855;00:07;01:26;07:06;9;8;17;8.9388019,55.7539225
709678008;115.953;8.9388019;55.7539225;20181122;100737;37.855;00:07;01:26;07:06;9;8;17;8.9388019,55.7539225
709870583;115.996;8.9388019;55.7539225;20181122;100737;37.855;00:07;01:26;07:06;9;8;17;8.9388019,55.7539225
710128108;116.053;8.938802;55.7539225;20181122;100737;37.84;00:07;01:26;0,334027778;9;8;17;8.938802,55.7539225
710353071;116.103;8.938802;55.7539225;20181122;100737;37.84;00:07;01:26;0,334027778;9;8;17;8.938802,55.7539225
710578042;116.153;8.938802;55.7539225;20181122;100737;37.84;00:07;01:26;0,334027778;9;8;17;8.938802,55.7539225
710770594;116.196;8.938802;55.7539225;20181122;100737;37.84;00:07;01:26;0,334027778;9;8;17;8.938802,55.7539225
711028062;116.253;8.9388021;55.7539225;20181122;100737;37.826;0,046527778;01:21;0,334027778;10;8;18;8.9388021,55.7539225
711253048;116.303;8.9388021;55.7539225;20181122;100737;37.826;0,046527778;01:21;0,334027778;10;8;18;8.9388021,55.7539225
711478027;116.353;8.9388021;55.7539225;20181122;100737;37.826;0,046527778;01:21;0,334027778;10;8;18;8.9388021,55.7539225
711670581;116.396;8.9388021;55.7539225;20181122;100737;37.826;0,046527778;01:21;0,334027778;10;8;18;8.9388021,55.7539225
711928109;116.453;8.9388023;55.7539224;20181122;100737;37.811;0,046527778;01:21;0,334722222;10;8;18;8.9388023,55.7539224
712153071;116.503;8.9388023;55.7539224;20181122;100737;37.811;0,046527778;01:21;0,334722222;10;8;18;8.9388023,55.7539224
712378070;116.553;8.9388023;55.7539224;20181122;100737;37.811;0,046527778;01:21;0,334722222;10;8;18;8.9388023,55.7539224
712570680;116.596;8.9388023;55.7539224;20181122;100737;37.811;0,046527778;01:21;0,334722222;10;8;18;8.9388023,55.7539224
712828027;116.653;8.9388024;55.7539224;20181122;100738;37.801;0,046527778;01:21;0,334722222;10;8;18;8.9388024,55.7539224
713053033;116.703;8.9388024;55.7539224;20181122;100738;37.801;0,046527778;01:21;0,334722222;10;8;18;8.9388024,55.7539224
713278101;116.753;8.9388024;55.7539224;20181122;100738;37.801;0,046527778;01:21;0,334722222;10;8;18;8.9388024,55.7539224
713470601;116.796;8.9388024;55.7539224;20181122;100738;37.801;0,046527778;01:21;0,334722222;10;8;18;8.9388024,55.7539224
713728041;116.853;8.9388026;55.7539224;20181122;100738;37.841;0,046527778;01:21;0,335416667;10;8;18;8.9388026,55.7539224
713953082;116.903;8.9388026;55.7539224;20181122;100738;37.841;0,046527778;01:21;0,335416667;10;8;18;8.9388026,55.7539224
714178078;116.953;8.9388026;55.7539224;20181122;100738;37.841;0,046527778;01:21;0,335416667;10;8;18;8.9388026,55.7539224
714370600;116.996;8.9388026;55.7539224;20181122;100738;37.841;0,046527778;01:21;0,335416667;10;8;18;8.9388026,55.7539224
714628063;117.053;8.9388026;55.7539224;20181122;100738;37.875;0,046527778;01:22;0,334722222;10;8;18;8.9388026,55.7539224
714853079;117.103;8.9388026;55.7539224;20181122;100738;37.875;0,046527778;01:22;0,334722222;10;8;18;8.9388026,55.7539224
715078076;117.153;8.9388026;55.7539224;20181122;100738;37.875;0,046527778;01:22;0,334722222;10;8;18;8.9388026,55.7539224
715270609;117.196;8.9388026;55.7539224;20181122;100738;37.875;0,046527778;01:22;0,334722222;10;8;18;8.9388026,55.7539224
715528104;117.253;8.9388029;55.7539224;20181122;100738;37.975;0,046527778;01:22;0,334722222;10;8;18;8.9388029,55.7539224
715753056;117.303;8.9388029;55.7539224;20181122;100738;37.975;0,046527778;01:22;0,334722222;10;8;18;8.9388029,55.7539224
715978077;117.353;8.9388029;55.7539224;20181122;100738;37.975;0,046527778;01:22;0,334722222;10;8;18;8.9388029,55.7539224
716170604;117.396;8.9388029;55.7539224;20181122;100738;37.975;0,046527778;01:22;0,334722222;10;8;18;8.9388029,55.7539224
716428046;117.453;8.9388032;55.7539223;20181122;100738;38.075;0,046527778;01:22;0,334722222;10;8;18;8.9388032,55.7539223
716653074;117.503;8.9388032;55.7539223;20181122;100738;38.075;0,046527778;01:22;0,334722222;10;8;18;8.9388032,55.7539223
716878031;117.553;8.9388032;55.7539223;20181122;100738;38.075;0,046527778;01:22;0,334722222;10;8;18;8.9388032,55.7539223
717070647;117.596;8.9388032;55.7539223;20181122;100738;38.075;0,046527778;01:22;0,334722222;10;8;18;8.9388032,55.7539223
717328062;117.653;8.9388032;55.7539224;20181122;100739;38:17:00;0,046527778;01:22;0,335416667;10;8;18;8.9388032,55.7539224
717553060;117.703;8.9388032;55.7539224;20181122;100739;38:17:00;0,046527778;01:22;0,335416667;10;8;18;8.9388032,55.7539224
717778039;117.753;8.9388032;55.7539224;20181122;100739;38:17:00;0,046527778;01:22;0,335416667;10;8;18;8.9388032,55.7539224
717970726;117.796;8.9388032;55.7539224;20181122;100739;38:17:00;0,046527778;01:22;0,335416667;10;8;18;8.9388032,55.7539224
718228026;117.853;8.9388034;55.7539222;20181122;100739;38.236;00:59;01:01;0,335416667;12;8;20;8.9388034,55.7539222
718453055;117.903;8.9388034;55.7539222;20181122;100739;38.236;00:59;01:01;0,335416667;12;8;20;8.9388034,55.7539222
718678038;117.953;8.9388034;55.7539222;20181122;100739;38.236;00:59;01:01;0,335416667;12;8;20;8.9388034,55.7539222
718870591;117.996;8.9388034;55.7539222;20181122;100739;38.236;00:59;01:01;0,335416667;12;8;20;8.9388034,55.7539222
719128086;118.053;8.9388033;55.7539221;20181122;100739;38.322;00:59;01:01;0,334722222;12;8;20;8.9388033,55.7539221
719353064;118.103;8.9388033;55.7539221;20181122;100739;38.322;00:59;01:01;0,334722222;12;8;20;8.9388033,55.7539221
719578065;118.153;8.9388033;55.7539221;20181122;100739;38.322;00:59;01:01;0,334722222;12;8;20;8.9388033,55.7539221
719770521;118.196;8.9388033;55.7539221;20181122;100739;38.322;00:59;01:01;0,334722222;12;8;20;8.9388033,55.7539221
720028071;118.253;8.9388035;55.7539221;20181122;100739;38.414;00:59;01:01;0,334722222;12;8;20;8.9388035,55.7539221
720253033;118.303;8.9388035;55.7539221;20181122;100739;38.414;00:59;01:01;0,334722222;12;8;20;8.9388035,55.7539221
720478061;118.353;8.9388035;55.7539221;20181122;100739;38.414;00:59;01:01;0,334722222;12;8;20;8.9388035,55.7539221
720670599;118.396;8.9388035;55.7539221;20181122;100739;38.414;00:59;01:01;0,334722222;12;8;20;8.9388035,55.7539221
720928105;118.453;8.9388039;55.7539218;20181122;100739;38.495;00:59;01:01;0,334722222;12;8;20;8.9388039,55.7539218
721153070;118.503;8.9388039;55.7539218;20181122;100739;38.495;00:59;01:01;0,334722222;12;8;20;8.9388039,55.7539218
721378038;118.553;8.9388039;55.7539218;20181122;100739;38.495;00:59;01:01;0,334722222;12;8;20;8.9388039,55.7539218
722283255;118.754;8.9388039;55.7539218;20181122;100739;38.495;00:59;01:01;0,334722222;12;8;20;8.9388039,55.7539218
722470602;118.796;8.9388039;55.7539218;20181122;100739;38.495;00:59;01:01;0,334722222;12;8;20;8.9388039,55.7539218
722728037;118.853;8.9388044;55.7539217;20181122;100740;38.653;00:59;01:01;0,334027778;12;8;20;8.9388044,55.7539217
722953073;118.903;8.9388044;55.7539217;20181122;100740;38.653;00:59;01:01;0,334027778;12;8;20;8.9388044,55.7539217
723178039;118.953;8.9388044;55.7539217;20181122;100740;38.653;00:59;01:01;0,334027778;12;8;20;8.9388044,55.7539217
723370593;118.996;8.9388044;55.7539217;20181122;100740;38.653;00:59;01:01;0,334027778;12;8;20;8.9388044,55.7539217
723628027;119.053;8.9388047;55.7539215;20181122;100740;38.727;00:59;01:01;0,334027778;12;8;20;8.9388047,55.7539215
723853026;119.103;8.9388047;55.7539215;20181122;100740;38.727;00:59;01:01;0,334027778;12;8;20;8.9388047,55.7539215
724078094;119.153;8.9388047;55.7539215;20181122;100740;38.727;00:59;01:01;0,334027778;12;8;20;8.9388047,55.7539215
724270514;119.196;8.9388047;55.7539215;20181122;100740;38.727;00:59;01:01;0,334027778;12;8;20;8.9388047,55.7539215
724528038;119.253;8.9388047;55.7539215;20181122;100740;38.799;0,042361111;01:13;07:06;11;8;19;8.9388047,55.7539215
724753086;119.303;8.9388047;55.7539215;20181122;100740;38.799;0,042361111;01:13;07:06;11;8;19;8.9388047,55.7539215
724978056;119.353;8.9388047;55.7539215;20181122;100740;38.799;0,042361111;01:13;07:06;11;8;19;8.9388047,55.7539215
725170669;119.396;8.9388047;55.7539215;20181122;100740;38.799;0,042361111;01:13;07:06;11;8;19;8.9388047,55.7539215
725428094;119.453;8.9388048;55.7539215;20181122;100740;38.882;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539215
725653047;119.503;8.9388048;55.7539215;20181122;100740;38.882;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539215
725878083;119.553;8.9388048;55.7539215;20181122;100740;38.882;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539215
726070663;119.596;8.9388048;55.7539215;20181122;100740;38.882;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539215
726328070;119.653;8.9388048;55.7539214;20181122;100741;38.959;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539214
726553027;119.703;8.9388048;55.7539214;20181122;100741;38.959;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539214
726778025;119.753;8.9388048;55.7539214;20181122;100741;38.959;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539214
726970630;119.796;8.9388048;55.7539214;20181122;100741;38.959;0,042361111;01:13;0,334027778;11;8;19;8.9388048,55.7539214
727228042;119.853;8.9388047;55.7539217;20181122;100741;39.044;0,042361111;01:13;0,334027778;11;8;19;8.9388047,55.7539217
727453064;119.903;8.9388047;55.7539217;20181122;100741;39.044;0,042361111;01:13;0,334027778;11;8;19;8.9388047,55.7539217
727678043;119.953;8.9388047;55.7539217;20181122;100741;39.044;0,042361111;01:13;0,334027778;11;8;19;8.9388047,55.7539217
727870644;119.996;8.9388047;55.7539217;20181122;100741;39.044;0,042361111;01:13;0,334027778;11;8;19;8.9388047,55.7539217
728128048;120.053;8.9388046;55.7539217;20181122;100741;39.145;00:59;01:01;07:06;12;8;20;8.9388046,55.7539217
728353050;120.103;8.9388046;55.7539217;20181122;100741;39.145;00:59;01:01;07:06;12;8;20;8.9388046,55.7539217
728578120;120.153;8.9388046;55.7539217;20181122;100741;39.145;00:59;01:01;07:06;12;8;20;8.9388046,55.7539217
728770603;120.196;8.9388046;55.7539217;20181122;100741;39.145;00:59;01:01;07:06;12;8;20;8.9388046,55.7539217
729028061;120.253;8.9388044;55.7539216;20181122;100741;39.202;00:59;01:01;07:59;12;8;20;8.9388044,55.7539216
729253052;120.303;8.9388044;55.7539216;20181122;100741;39.202;00:59;01:01;07:59;12;8;20;8.9388044,55.7539216
729478090;120.353;8.9388044;55.7539216;20181122;100741;39.202;00:59;01:01;07:59;12;8;20;8.9388044,55.7539216
729670524;120.396;8.9388044;55.7539216;20181122;100741;39.202;00:59;01:01;07:59;12;8;20;8.9388044,55.7539216
729928045;120.453;8.9388042;55.7539219;20181122;100741;39.301;00:59;01:01;07:58;12;8;20;8.9388042,55.7539219
730153059;120.503;8.9388042;55.7539219;20181122;100741;39.301;00:59;01:01;07:58;12;8;20;8.9388042,55.7539219
730378046;120.553;8.9388042;55.7539219;20181122;100741;39.301;00:59;01:01;07:58;12;8;20;8.9388042,55.7539219
730570495;120.596;8.9388042;55.7539219;20181122;100741;39.301;00:59;01:01;07:58;12;8;20;8.9388042,55.7539219
730828111;120.653;8.9388041;55.753922;20181122;100742;39.354;00:59;01:01;07:58;12;8;20;8.9388041,55.753922
731053077;120.703;8.9388041;55.753922;20181122;100742;39.354;00:59;01:01;07:58;12;8;20;8.9388041,55.753922
731278087;120.753;8.9388041;55.753922;20181122;100742;39.354;00:59;01:01;07:58;12;8;20;8.9388041,55.753922
731470604;120.796;8.9388041;55.753922;20181122;100742;39.354;00:59;01:01;07:58;12;8;20;8.9388041,55.753922
731728081;120.853;8.9388042;55.753922;20181122;100742;39.326;00:59;01:01;07:56;12;8;20;8.9388042,55.753922
731953075;120.903;8.9388042;55.753922;20181122;100742;39.326;00:59;01:01;07:56;12;8;20;8.9388042,55.753922
732178045;120.953;8.9388042;55.753922;20181122;100742;39.326;00:59;01:01;07:56;12;8;20;8.9388042,55.753922
732370518;120.996;8.9388042;55.753922;20181122;100742;39.326;00:59;01:01;07:56;12;8;20;8.9388042,55.753922
732628028;121.053;8.9388044;55.753922;20181122;100742;39.354;0,045138889;01:19;07:56;11;8;19;8.9388044,55.753922
732853033;121.103;8.9388044;55.753922;20181122;100742;39.354;0,045138889;01:19;07:56;11;8;19;8.9388044,55.753922
733078049;121.153;8.9388044;55.753922;20181122;100742;39.354;0,045138889;01:19;07:56;11;8;19;8.9388044,55.753922
733270511;121.196;8.9388044;55.753922;20181122;100742;39.354;0,045138889;01:19;07:56;11;8;19;8.9388044,55.753922
733528044;121.253;8.9388045;55.7539222;20181122;100742;39.404;0,045138889;01:19;07:55;11;8;19;8.9388045,55.7539222
733753062;121.303;8.9388045;55.7539222;20181122;100742;39.404;0,045138889;01:19;07:55;11;8;19;8.9388045,55.7539222
733978135;121.353;8.9388045;55.7539222;20181122;100742;39.404;0,045138889;01:19;07:55;11;8;19;8.9388045,55.7539222
734170527;121.396;8.9388045;55.7539222;20181122;100742;39.404;0,045138889;01:19;07:55;11;8;19;8.9388045,55.7539222
734428084;121.453;8.9388046;55.7539221;20181122;100742;39:37:00;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
734653058;121.503;8.9388046;55.7539221;20181122;100742;39:37:00;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
734878072;121.553;8.9388046;55.7539221;20181122;100742;39:37:00;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
735070518;121.596;8.9388046;55.7539221;20181122;100742;39:37:00;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
735328087;121.653;8.9388046;55.7539221;20181122;100743;39.359;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
735553027;121.703;8.9388046;55.7539221;20181122;100743;39.359;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
735778078;121.753;8.9388046;55.7539221;20181122;100743;39.359;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
735970496;121.796;8.9388046;55.7539221;20181122;100743;39.359;0,045138889;01:19;07:54;11;8;19;8.9388046,55.7539221
736228114;121.853;8.9388046;55.753922;20181122;100743;39:35:00;0,045138889;01:19;07:53;11;8;19;8.9388046,55.753922
736453110;121.903;8.9388046;55.753922;20181122;100743;39:35:00;0,045138889;01:19;07:53;11;8;19;8.9388046,55.753922
736678055;121.953;8.9388046;55.753922;20181122;100743;39:35:00;0,045138889;01:19;07:53;11;8;19;8.9388046,55.753922
736870600;121.996;8.9388046;55.753922;20181122;100743;39:35:00;0,045138889;01:19;07:53;11;8;19;8.9388046,55.753922
737128054;122.053;8.9388047;55.753922;20181122;100743;39.354;0,045138889;01:19;07:53;11;8;19;8.9388047,55.753922
737353097;122.103;8.9388047;55.753922;20181122;100743;39.354;0,045138889;01:19;07:53;11;8;19;8.9388047,55.753922
737578044;122.153;8.9388047;55.753922;20181122;100743;39.354;0,045138889;01:19;07:53;11;8;19;8.9388047,55.753922
737770611;122.196;8.9388047;55.753922;20181122;100743;39.354;0,045138889;01:19;07:53;11;8;19;8.9388047,55.753922
738028048;122.253;8.9388047;55.7539219;20181122;100743;39.389;0,045138889;01:19;07:52;11;8;19;8.9388047,55.7539219
738253046;122.303;8.9388047;55.7539219;20181122;100743;39.389;0,045138889;01:19;07:52;11;8;19;8.9388047,55.7539219
738478058;122.353;8.9388047;55.7539219;20181122;100743;39.389;0,045138889;01:19;07:52;11;8;19;8.9388047,55.7539219
738670606;122.396;8.9388047;55.7539219;20181122;100743;39.389;0,045138889;01:19;07:52;11;8;19;8.9388047,55.7539219
738928021;122.453;8.9388049;55.7539217;20181122;100743;39.378;00:59;01:01;07:51;12;8;20;8.9388049,55.7539217
739153034;122.503;8.9388049;55.7539217;20181122;100743;39.378;00:59;01:01;07:51;12;8;20;8.9388049,55.7539217
739378098;122.553;8.9388049;55.7539217;20181122;100743;39.378;00:59;01:01;07:51;12;8;20;8.9388049,55.7539217
739570643;122.596;8.9388049;55.7539217;20181122;100743;39.378;00:59;01:01;07:51;12;8;20;8.9388049,55.7539217
739828038;122.653;8.9388051;55.7539216;20181122;100744;39.414;00:59;01:01;07:51;12;8;20;8.9388051,55.7539216
740053023;122.703;8.9388051;55.7539216;20181122;100744;39.414;00:59;01:01;07:51;12;8;20;8.9388051,55.7539216
740278095;122.753;8.9388051;55.7539216;20181122;100744;39.414;00:59;01:01;07:51;12;8;20;8.9388051,55.7539216
